receipt,category
"A

= a
a

{

|

|

MAIALAN

wee me et atte

k>
HOKE cL rerio eRe ronbhed Od

* Matalan Reward Card *
* No : 050100016648088 *
SV SOSCSECES SUT SS CCCSECEST SS COC LULL 2.
EAN Description

Price Amount
3466229000059 LS TEXTURED TOP BEIG
12.50 12.50 1
3472181000068 4 PACK LACE TRIMS FU
7.50 7.50 1

3366782000018 5PK SUPERVALUE BLACK
3.00 3.00 |

3459454000031 POINTELLE STRIPE JUM
25% OFF ALL WOMENS ET 21.00 15.75 1

3465881000032 PRINTED PLISSE SPOT
8.50 8.50 1

3458290000113 SNAFFLE BLACK BLACK
20% OFF ALL ET VOUS CL 14.00 11.20 |

3275121000049 SSOFT E2E RIBBED CAR
25% OFF SELECTED WOMEN 12.50 9.37 1

Total to Pay f 67.82
Cash f 70.00
Change £ 2.18

JO OOO OIC ATOR
‘ Your Savings Today £11.18 4
IORI UGE OI ERA AACTOA A AACR A

VAT Analysis:

Code Rate Trans Amount VAT
1 20% 67.82 11.30
Date time Store Till = 1D Tran

17.11.23 12:10 132 8 6 50382
Lasi date for Refund 15,12,23
Visit us at Matalan.co.uk
Matalan Retail Tp
Perimeter Road, Knowsley Industria]

Estate, Liverpool 1.33 787

VAT NO 934 5886 16

a 000

02311171208

|
082

8

",Personal Upkeep
"f

=
E

oaks
. . ae
we pea
Ee
are a
*; ~~.
“it v7

oor

ss

wr

",Personal Upkeep
"Pah 7
‘ %
125,

7 ° oR eng
f 4 A CPOE greys cade ;
4 , op : : 5 TT EEE Se F
\ - HB LG ‘ af ‘ \ a4 Ren AF aii Pett lea ~ ot ane 5 33g scadaes )
’ \ ; \ _ ' \ a) ¢. ‘\ 1 \ ' : 4 s : ~ a a ’ ! 4 bane ny i
po ae aor oe f. | past fof gee ey oh Ce _;
bo ae yas ty F ‘ i ps Roe Py Ae iY 1” a ‘ Hy [i ye) pty ofl
V1 AS itt oF | peep tp ree tee Grey Pag Pata Cyt
: \ ‘ \ i \ i . ~ ‘4 os ¢ 3) “eos yal ¥ At nN An Ae af? of { at : ¢ { voy f 5
\ + Vo ‘N * 2 1 ‘ a \{ La 7 ete | K i Fal ” an i : f if { i i} $ isp: : ; b AN "" »
: ( \ a”. tee i) abet aa wt aed ry *e ad ‘e iu ‘y i ‘aid \ . ‘ i f ‘ i ‘ . La
; . . artes iG be > Peds
’ \ ait I wee ‘ \ % . hw Rise

~ ~~ _ e* tet oS
ome WS ee Ree eee ee RO RS t swim ET vas

Eaten pa I$ ie vers be bok tery ey

Royal Armouries Fort nelson
01329848532

Nttp:// shop. royalarmouries.org

VAT: VAT : 108235928

eees CUSTOMER COPY ***4

Date : 19/01/2024 Timea: L5:17
Cashier: amy register: 1

tem Description Total
708145 watercolour Poppies £12.99
scarf

Total £12.99

h £20.00
£7.01.

rv

Cas
Change Due

Tax Code

Taxable Tay
STD ax

Thank you for visiting

Royal Armourias, Fort Nele on |
NS

",Personal Upkeep
"= 1 99/01/2024 1%;

oc

The Original

- 7 iDate

Ret

-} User

an 2 games (Acult agea |

20) tes 20:

aes ws »

“4 2 games (Student)
7 20/01/2024 19°20 to 20

. 2 i.
| aa ae Lice phe eet je on Be? ae
ce agp aad cart = eae Remmi oa any Re ee

ye 4

ae Sete

TOTAL (Ine.

CHI

Fame
|
am

—

NET (PAID)

Ro. 7 TY Com

pany

~~ say

Af S79
J
/
Gt |
20 |

ae

UND BD

2 @£13.52

- 1 @f12.18

>

Jf

a et ae oa o ae ro an aio He heme a et a eae
Pe . i - .
i D> SA> 148 CU Be UES Be eS OD
Be . .
+ |
VAT) £39.22
¥ } ‘ e ton

rar Oe 7S AU Eye en OK OD

. Nf
tt -
PIN
a
. bo

Ome wet as Ee es

i 00 Ee en EW et ey: un ee
Vy

4

VAT Number: 845542123

Sold subject to standard terms and conditions

Thank you for your visit © HWB Southa
Please Call again

mpton

",Entertainment
"calle

lell us hoa ce did
and get a delicious deal on your next
visit(offer valid for age 16+)

Go to wwH, mcdfoodfar thoughts. com
and enter this 12 digit code:
(SAS yE GARG

‘Offer TaCs apply:
http: //no-ds, uk/fft-tos
Thank you for eating at
Lelonal d's
EoD APP DELIVERY EXQUIRES: 08900 885883
JUST EAT EXQUIRIES: 02039 293809
UBER EATS EXQUIRES: 08081 785518
DELIVER EXQUIRES: 02035 $5597?
Ferehen Road
Gosport
Hacpshire
POLSAT
Phone: 02392 528072
E-cail: 01541€ux. ced. con
TAX INVOICE
REG 27 Date: 28-01-2024 Time: 18:32:52
Store 1541
1 Mini Caramel 1.33
1 Mini Smartie 1.29
IN Total (incl VAT) 2.88
pgqg00dd31010
Visa Debit
ABD) TBXXXXXXTS1E
PAN SEQ: 00
96/01/2024 18:32:31
103222 {154127
SALE
CONTACTLESS
Total: GBP2. 88
VERIFIED BY DEVICE
AUTH CODE: 891363
HI: #90244
VAT Nunber 6B242604025

i] 1
bce

",Eating Out
"epee

ee

Pe

J

6
‘

reo
Ses
Seat “a = 4 Toss RIE Lae oh
Sfesrsicmcres. Baie save
ST LIT lg eee)
BT Snes emir es :

sea ~ roris 2 re Sept pe re arbre tics rar i Pe es ne ee
SURI TH, cee a cae
Creators YS reat Etente eleipithig deeligg ibe
SORT EE ig ere ogee rd aerig Tite a Hv
: re “ ‘nnd wayyy cee ‘ 7 ET CT Ne ATES lated ty ee ‘
ried ee gee we — me Shae (ANANE ot oe Viet
CCM EET. TES Oe Pa! apa taggers iyi ue tes
ror vie CRN Se atte ti aise ae pee y
SYP ities iq Ao Os ey aL RET fear TY ta
pe reg peggy | are rag be tC cir] a we ayia ie eee wee
SUES eel a ee cee eee Reh ee PTE
ONTO I UH ex ADIs ol OA n> el a a
ye Teeny od a at anys ace it ey es
Fee Seah ECARD [ROR 8 P54 DT CS BD
ere ee Gs Ce Sisspetcn ride pipe i 2
EP URES ECT Pa We era vag reed yg nad Ba
nnihine: entre Va oN HRP A ha EY Tt heat ae

Srockhurst Gate [2 ral] Park
eri tage Way Gospoet POL3 OAF .
WICKFORD ape v0r ve GIFT SEY 32g

re

cen s

BURTONS FISH & CH! PS S SP 0.05
BURT ONS FISH & CHLPS SPI 0.0
VAYTO ROUGH CUTS ASSTD LOPK 2.10
2Po MEMORY FOAM BATHMAT SET 7 9
TAYTO CHEESESONION 1T2PK 256 3.00
TAYTO CHEESE RANT 12PK BEG 3.00
TAYTO ROUGH CLS ASSTD LP 2G
MENS SCARF Assy | — 3.00
| 28 39.5% ,
P/ACTION ANTIG4C LEMON WOPES 1.18
BUMPER TEA TOWEL: 7PK 3,49
DERMA SPK LLPBALM SUMMER ASSO 0.99
PTFCO FAST CHARGE 2 PORT PLUG 5. ne

= Seb OM SE SE ee Oe Oe th Oe _ ire 8 ae ae gl) oe em m8 oe

Ss

“R=

a

ee ee ee ee ee eo) =m ww eat aes ce

- TOTAL TO PAY 38. Gel
| UE MOE 33. bel
CHANGE Bes fin

ug sat et Fe Ae SE lew “se

VAT @ 20.0) et 3b a yas a
VAT a 0. HO Neat 7 Wy wtf 2 3 a
PLEASE E STAUTN VOUS RECEL OT

YOU wil; riesecl pt ar

BLN 'p Senclaes
LEON bole ub tt yh ey ee
HTT A HB BLA
COLA RD A Be
Pee THEE PSU TA
",Eating Out
"| Ne | A
{

Pp ;
“MOUTH THE HARD

“é The Hard

a ‘ampshire : oe

~ age FOL PT ge
 SBTEY 09/04/2024 ge
peg liME: 9:56:98 py. STORE: 21

, “DAT ISR SoM 0:26 PM. y+rTl |, -

SB peeeee® YOUR ITEMS PBC ek

Peps} Max 500M)
{ — PePSt Max 500M

: ly

So. SESS
S SSSSs SS
SSS

on | £180

Total Sol d £3,60 7

Pe

v4

-

) Bi ec

“Buy Any 2 For £2.50 % ° 81,10

cid
%
—.
==
oe
>

= = SS 2
: 2,

of
oh.

J » >, Total Savings “£1.10 2.
ee

. oo. v4 | , 7 | Poe
sek REE PAYMENT EREEKE EERE RET EE

pr of
“-
i ~

Total $2.50
“Visa Debit -£7.50
~~ + Cash Back. 0.00

cnshb bob dobob eae iba kde pkg

Card Nunber ° 633174ggy.«¥##9881

Customer Care |; 5675009

TE Line 092?
WWW SOUThar, .j0P | a. ;
| rhe Southern Comm n Gue Limited |
| , 1000 tak (le Hants POR SEE
pestgrn Road. Portsyouthig
/ REQ Mo : cPal2-agB

fr
",Eating Out
"fell u
and § htt
visit ah ears cic
te offer valid for soe 18""). next
and ont ncdfoodfor thoughts, .
nter this 12 digit con
we qo ~
Sr CHiRe
“Offer T&Cs =pply:
hte: //n-ds. uk/Fft-tos
Thank Fou for eating at
MoD APP HeDonal d's
DELIVERY ERQUIRES: 08090 885653
JUST EAT ENQUIRIES: 02039 293509
UBER EATS ERQUIRES: 08081 765518
CELIVERTO EXQUIRES: 02036 999977
Farehen Road
Gosport
He-pshire
POISOAT
Phone: 02392 526072
F-cail: O1541€uk. ccd. coo
TAX INVOICE
REG 27 Date: 8-01-2024 Time: 18:32:52
Store 1541
1 Mini Caramel 1.59
1 Mini Smartie 1.29
IN Total Cine! | VAT) 2. 88
agonn031010
Visa Debit
4801 TERXXAKKTSIE

28/01/2024 18:32:31
103222 1154121

CONTACTLESS

otal:
VERIFIED BY DEVICE
ATH CODE: 991363
wip: #90244
VAT Number 6R742604623
TAK OMOINT TAK

INCL. TAX: 20.00% 293 «© 0.48
tewrents

pvt, CODE:
af weredicnt if
ihe Me ce the > fhe

Lf 7 7 7. ty roby dt

Mee)

",Eating Out
"lell us hg: :
and get 8 delicious dea] On your naxt
VISIt(offer valid for age 16+)s
0 to NH. ncdfoodfor thoughts. con
ad Star this 12 digit code:
(SXQ-O}F G-yeRy
“Offer T&Cs apply:
http: //nc-ds, uk/FFt-tos

TN ee a ere

Thank you for eating at

Id's
HeD APP DELIVERY ENOUIRES: enon 895663
JUST ERT ENQUIRIES: 02039 293509
UBER ERTS ENQUIRES: og0e1 795519
DELIVEROO ENQUIRES: 02096 9997

Farehan Road
Gosport
‘ Heepshire
: POL30AF
Phone: 02392 528072
E-cail: ""W5418uk. eed, cos
TAX INVO:2t
REG 27 Date: 28-01 24 Time: 18:08:35
Store 154]
1BigMacL 5.32
ADD Ketchup
NO Pickles
1 x20 Nuggets 9.99
1 Hayo Chicken 1,39
1 MoPlant 4,49
XTRA Vegan Patty 1.10
I Lrg Fries 0.00
1 Lrg Zero Coke 1.5!
NO Ice
1 Med Hot Choc 1,39
3 Ketchup Dip 0.00
1 Sweet & Sour Dip 0.00
IN Total (incl VAT) 21.2
A0000000031010
Visa Debit
4821 7BXXXXXX7316
PAN SEQ: 00
28/01/2024 18:08:05
103208 11154127
SALE
CONTACTLESS
Total: GBP? 1. 25
VERIFIED BY DEVICE

RUTH CODE: 678197
M1: *+90244

VAT Nunber GB242604623
TAs = AMOUNT. THK

IW. TAK: 10.00%) =

a

(Ss Dre tect UK

4 innwattiont Intact ince

",Eating Out
"j

| feeeipt Cony ,

oP
—— gadbury Si""
~— gunwharf Qu?
Portsmou
p01 at! g1 162
No: . 71
a is ae

vae 7
4.79 |

ay
COM MINI Eggs 360G 14 «1 4.79 1
CDM MINI EGes 3606 14° 1 a
J
x
TOTAL : ie
TOTAL TENBERED 10,
Cash ' 10 09 ;
CHANGE = RO
AMOUNT DUE ff f

Vat Detail ' Goods Vat
Standard rate 7.98 1,60

RECEIPT NO: 020189010
, /

| fu of Tos it 2

Thank you

",Eating Out
"Pepsi Max 5001 £1.80
Pepsi Max 5001 ~ Ee

Cp Mpl/Pen Plait bac

| Buy pny 2 For £2.50

‘card Number

PORTSMOUTH THE HARD
2? The Hard
Hampshire |
| Poi 307 |

a, TEL: 02392 861756
paTE: 03/02/29 STORE: 21
TIME: 9:2 Ae TILL: $3
ppERATOR: SCO TRANS: 31

EEE EE EE YOUR TTENS BRR RE e eb

Total Sold £4.70
NGS eeetetec rine LeL.

£110

3 Items
OOO REE EE SAV I

Total Savings. £1.10 —
T eR OR EE
total £3.00

Visa -£3.60
cash Back £0.00

ESE PAYMEN

Jape RR Reape

yeseobg oO
| | 630 17490 IGE |

Ets

CARD PAYMENT mS

22 The Hard

Portsmouth

P01 SDT

AL!) 4000000003 1010
Visa Debit

pard: ep 31 6
Pan Seq Nr: 00

Contact less
",Eating Out
"sat Ti wal.

Se

Tas

ee) 4 j
‘ett oh >
Noe x 4
> . nN
wangtae a BY 4
~~ >
ton “s é
~te iad A .
Ne . at
x ‘ 2
, «cites ‘ 3
. ay 3
SPE ns :
, onion 4 u
. “ , .
Ky a
3 yo 8
”. H
aie: . ‘
\ noe * wok s
ie t art 3
ra
‘ W . . ‘| 8 .
lion 5 > ¥
~ fi

iD)
w
ca
- ;
we
dhe
Latta

or
anim

4,
\
as
1
at
mets
wet

1

oe.
hs
md
ds ui
>*
8
on
ow A in,
,
eae FAA

eed

wath
ee aes
Se,

aha

Roel}
Tete
Wa ata

we

“le

“wate

vids. Fhe

sabe

ee

As

. ’
he
eae

“okt Fi

“ome

tae Ce

mn

ee

we
~ Paral foe eS a
* ‘ax bake

RAPT
t
ran :

fe wan

Whe wa VP IMS

aw pat SU

wr

2%
aor

aap

- wa

Py
wete

ie

ert ea

Bs ae

ie

N
d.

i
are

Mig!

""]
a

an

be

whe

ar yy

- Rem,

ee ee O72

tv

Dae

mht

wee sa Aa GY
Cee ine ge
Co er fi oe

oF

Sai he
ree 7
ow,

=
om,

""-

teeters ne

nbd
shh

we it

a

St ae

mo"")

—=

a

",Eating Out
"Haribo Store
Portsmouth
07391060054

shop . gunwhar f quays@har i bo “com

VAT Reg: GB 181493353 _ ~

y,

4

1 Ea HAPPY CHERRIES 50 4

1 Ea Mini Yellow Bel 60g 0

1 ~All stores’-.Hanging Bags 12 f 12
1» so95800

OU)
70
00

¢
‘

a) . . Pa ¥
eee ae Giant Strawbs 160g
Rd Fasesetr cs wala ieee perreg se. = t !
a= See pS a ie tay pe,
pare Eats TELE POSES ESE SII IS Sa
ee a OEE atlantis
eer parce oe ee ae AE Tce bode ee enger Core, 4 4 °
i bags SO Fag tee ra Se a , ha S )
EERE iC eer OED Maoam | )
ee EI Tee PETE oS

12 = 1~ «866709
478), /  BALLA BITES 1406 SF
4 « §28511
Awesome Axolatyls 160g
1 x $105800
ee Happy Cola 160g
eG 3 * $110800
ey Jelly Babies 160g
Ve - 2» $101800
Goldbears 160g
2 * §$730800 .

i Starmjx 160g

TOTAL. 1€.70

“7 , we
Vine

i a
MABEL
yayad Up Es

é

“ff

Bank cand 16.70)

| 4: - Ey VAT VAT . Total
MN ob 19:87 2.83 16.70
oon! “TOTAL 13,87 2,83 — 16.70

Neola T

&
",Eating Out
"— _
~ ——_ a

ng — : a
\! horny oh Ga 12) nve
—=SRILA ree
West Quay KK38
Unit 67a
West Quay Shopping Centre

Southampton, 9015 10E

VAT GB: 115 156 541
40087 Dan

CHK 17179283
29 Jan’ 24 14:39

Take Away
1 6 Pack Choose Your Own 13. 95
1 Student Discount 20% —2. 79
20. 00 %

Vis
AAAI Tx00xX3016

-- 0.00 VAT 0% |
Net Total: o
Doughnuts £1
Discount -t
Payment tl
Change Due <

ater Check Closed -----------
29 Jan’ 24 14:40

oars aap 12901119263

— ~| C9 —4+— -
QaGaAane

— A TS RS nee Mews ED eee eee
SER Se ee cee ee canes See et ome Seneh nene eS Meee SU SE eS GO eee ees ee ee eee eee

an a oes ces ee ee ws owe
——
er me ee ne ee ee ee

Personalised Rewards
VIP Experiences and a FREE Q¢
just for joining?
sign up to Krispy Kreme Rewards

and earn Smiles with every shopt

Download our app at Goog]
or iTunes App Store. vay

",Eating Out
"-:
—s = .—s——,
2 at a
= ~ts= nse
“< >) a =_—
=——— - re nt

= pag Stier eg
= =.

ore,

Bf ater eer,

“4 Cd

“f: SEES

eae S f

PG IS
1d

sisi aie Ss SR =e
= SSeS eicerestoescgt
a

e
ry ry z
ry 7 Po tod a]
pee TIT

WH Morrison Supermarkets Ltd BD3 7DL

| Gosport

Store Manager : Martin Rolfe
Contact us at

WWW. Morrisons. com/help

| 03456116111
QTY DESCRIPTION a PRICE = AHGLINT
4 4 MAYONNAISE SQZ¥ — £1.25 £5.00 F
BALANCE DUE £5.00
Card oo £9.00

Visa Debit PAYMENT

ATU :A0000000031010

PAN : ekAgRKRREE IG

Exp :1229

CONTACTLESS

seq 200 - TRN: 867375

MID :*#®18392 TID: waex328d

AuthCode: 11 - 466796 o

CARDHOLDER DEVICE VERIFIED
CHANGE | £0.00
Number of ites: 4

SPUSSRESALSREVKSVLSEKSSKSRSAACBSAAARKLSERESRSALKEUSKELSAUZLE
Horrisons Hore
Earn Hore Points when you buy selected products in store
online and every time you buy fuel.
You can also access Exclusive Prices
and receive offers just for you.
For more information visit www.morrisons.com/nore

CEASLSLERESKESSESRELS LS RLY © 45 MKORESGLLSUSETLSILAREN SKIES

Hore Points:
Your balance as of last shop doe!
Hore Points earned this shap \
30/01/2024 =17:06:39 = 00882 202 MA NR

Mi uh

We.

ay hs
",Groceries
"* j ~~ = SS et te ee ee wero _ aa eee \

}

ALDI. STORES |
»Munby Road
GOSPORT

Sey. *

“A

=
Ry
iy

wat

. SC BBP
9551 CREAM DOUBLE 300M. 1.99 A

Tot ai ais
1 Items - ro 7
card Sales = CBP 0.99

64782 781/055/012/809 1. O2 24. 16 42 7 ;

~~ Thank you for shopping at
Britain's Best Value Supermarket

+ #AldiEVerydayAmazing ~_
- Every day, seven young people
Aged 13-24,are diagnosed with —
cancer. If you can; support —
Teenage Cancer Trust by
texting ALDI3 to 70490to donate. £3.

tet . ae oot : . i f. : : / i
wade Meer, MAYO SEIT wane wits art sie enue gem tree HEA eRe ray Be AE L acal aga WK wary emaye ner Tear Aan ine Oye ae mine brewed eee tad Me) real Wy Oe One al Te ed im Ne EXOD
~ . To fi - me - roy . a - a

Wy 7

-_ Texts cast the donation amount plus

one standard network rate message.

hen you text, Teenage Cancer Trust

qay use your telephone number
‘to reach you by phone or SMS.

AT# you do not wish to recetve a

foe i -

25 19/02/24
4? Oa G Number: 1K IRIN BOLE «OL
4 viga Debit Co

' Merchant ID; **3999/

rorminal ID: ***7000

EFT No: 8611 -

.

SALE

ee ee

",Groceries
". OG

568 - GOSPORT FWH 1568
Stora Tel: 02392523410

Stora Hariager : davon

QTY CESCRTPT TOI PRICE AMOUNT

2 GRANULATED SUGAR 5KG 140 £10.80

2 CURLY WURL' 5PK £1.25 £9 4)

1 GAIM BARS OPK £1.25 £1.25

1 HASH BROWNS £2.01 $2.00

1 CLASSIC MAGNUM £3.25 £3.25

1 ALHOND) MAGHUM £5.29 £3.25

2? WIXED EGGS 15PK 2.2) £4.40

2  PEPST MAX ?L £2.00 £4.00

2 PEPS] MAX lL CASE £0). 00) £0.00

16 PEPST WAX tL. , 2.01) $32.0)

CANCELLED ITEM:

2 FPEPS ] MAX @'L £2.01) -£4.00
Sold Items: —
lotal £80.45

DISCOUNTS:

MIX & Match 2 For £5.00 £1.50
ris! 210° 8 tor PTV _ 445-0)
BALANCE. (UI ; £47.95

_—

TNH RS:

Lye it/tieb € Cat ds £47.95
hts , a
M(U Hitt de PEL 2 345/204

Vina lich f

sar dcdtva accdches 3) LE

oat | WAVED

Preqce debt my |

AMCILINI : e4e
a (UT AL 4! &

. ot raivyey pd cd

",Groceries
"a

NES RM ce SO
‘ wh a ASN x ‘a Or yas | 4 . ny ae . si : \
uN ANE HAAR NS Aah =
ASAE ANS Sta! Ro ee - .
oa Wale, i DSAN OEY WRAY
ARIA Rts ARSE Sue

WEE

Ea
: (

See
ees ta

SS
Ae

eye Sart
Sian | |
eC Cares a |

SRC RECT ae -
FeAy aN : at , ok

on { , i Be Al, ‘ .

by (Kelare

558 - GOSPORT FWH 1568
Stora Tel: 02392523410

Store Manager : davon
You were served today by : Charlotte

QTY DESCRIPTION PRICE AMOUNT

TOILET TISSUE 24 PPK £8.00 £16.00
PANCAKES 6K £0.70 £0.70
GALAXY MILE 250ML ' 7.00.00
HARS MILK ?50ML £1.00 £1.00
DONUTS 4 PACK | 60.75 £0.75
DONUTS 4 Pack £0.38 £0.38
DAIRY WILK YOG £2.51) £2.51)
NILKVBAR DESSERT 4PK £2.50 £5.00
BLACK BIN bAGS SO0PK £5.00 £5.00
PEPSI MAX it4PK £10.00 £30.00

Re eh ND ee et ee te

Sold [tams: 14
Total | £62.33

tid

SA ect eees af tates

Zz Peek OE ee OIE, cserrece me See

Asta a a Pao te Care: Seepoe.

LOS pee eR rs Ot REP gE eres Aes
Fs SoS ears SS aes Cotes

FICO Choe =
Pes og ae, ~
Te eee a = =

DISCOUNTS: a
Mix & Match 3 Far £5.00 FWH £2.91)
—-= Soft Cirinks24pk - 3 Tor £24 ~~ “£6. 0)

rw]

BALANCE DUI: £93.83

Pk opr Ong gy
OP LOT gy nes CoP

eee

x ted Ste ees PIPES
¢ Seer eer,

SALA Ct ee Ses gy
Dist ee cud Pp he
Soe pe oF
errr es =
rs wove:
JTF: ee

Gear oS Serre,
Sasori Aig aie raf Oe nage
Ee

atl See, egy.
eee fb Brame p ERE Er dey

raeee Saree ""epics hepa PES Sor ie
EF Shes SEPA papel Le CIP, ie SRP Prepare S TELA
Ee Ae oe Td Ie aI

re RIL he rt eS er
EES. Geer? S57: cegitd POE:

a
i Ti 0 OLA pf dec, 79 foi r4 e 27 ¥ 7
ee CLO ap IT RT SOIT,
LISLE LS mi PSS Ip FET cey
BETLOT EGE Ze eS ei Erna GA

pio es Rr ad ries Eee {io fipedare ; .
ae pee TENDERS:
jo Ie pea LE OLE EM rpg,
EE I ER vb
ve

ee oe
HID: HHH: 935 P{10:32395721

Visa Deb t |
cancannnnen7 316 Expiry Jate: 12/29

Ee een Snes af 4 Pha ‘
ee Credit/Deb t Cards £83.83

ee SALE ~ WAVED
LD 1 Ne fail pe es a ,

SE ah Poe Me, f
EE,
,

DEG a Please debit my account : Serene

ree ea

ee AMOUNT: = £93.83 po ae
TOTAL: £53.84 re
AUTH CODE: 767758 pe,
CARDHOLDER DEVICE VERIFIED pS

rT HANNS 194 a font
AML AONO00003101) |

na AN

a Vlb oye ay
Lf EEA A
LP fe

ae
acs

a
",Groceries
"-
* 4
a
’
»,
o -
a5 Se _
Sr = ; . .
. ;

aoc

\ Pal i a
SS = 8
Se ee eee

ae ‘Sto

i

Saree

<o

Tel: 2492503410 re

“a : :

pe = : Store Ha'tager - Aarvon oo, . . te
QTY cksoerpryonh pence AMOUNT fn

we : vos

~ ae

“” ; ro

1 1EBERG LETWeE “80,90 7 ne
COCKINIFRANKEURTER ~~ 4% 1.00 7 £2.00

PANCAKES. DK > 0.70 A

.f a [hawt o~

ee , = -

ae aaa . v ia
""sol g Tel, 74

nN

BALANCE CU $3.90

aad A - :
. ar a“ * nm
04 fb,
ad .

= See Se zl + er 2! -)
SC CTENDERS: oe oO

SPF rae!

«SS reditleh t Cards” ~ £3.90

""£668 7 a
MEO ARY.985 On eRt 0s) ae

Visa [eb t OF
LF 7 KWH EIIKKKTS 16 . oo
ee OE SALE ~ WAVED ns

. Please debit my account + +, -
: AMOUNT: = 88.90 00

TOTAL: 8 nM
ar CODE: 418058 |

Sec ree

Be a ey

ee On Be

Se
= :

\

U

N
4
Ls

WM AHH 194 hoe ne
Ally; AOONOOOIGS11) e ; cer a

L “4 .

- . : ;
lated . _

“

BOWS CARD WTAILS:; od
BONUS CARD: eawatthagnn pHa)? fo |
Bonus Card Total Balance: 40.0) -
"")

‘ << ,

aad R38 1568 :

Oo mL

a

WN oe

‘
\.

d

”

ny SUSPURT FH 1568 oo a,

ad -, ;

- CARDHOLDER DEVICE VERIF ED es ee ees

",Groceries
"A ; . toy : te . '

ary .

’ Pee om
wv . .

. 4
a

“Fareham Rd

VAT NO. GBS50396892
survey: lid] .co.uk/haveyoursay
can win £100 of Lidl Vouchers. /

Cutlery Organiser | 9
SemiSkim Milk 4pints _ 1.
Almond DrinkOriginal ==
Split Pot Crunch |i
2.

3,

AD AD CO BH ©
iH OT © OT

8 . . ‘ . ) o ,
2 SplitPot Biscuit Yog  =s_—
See Custard i a tts OL

poSor ec pF SESS. sor
Sees ee = LXSG pao Onesie
SS ee a Uae Se ee

aoe fa
SES eee Sa Se Sere SAAS =

SS SES Fy Oa ap I PY ee Soh 4 hak . , , -
Se a ep ra aby od of ce |
Sars Sipe ey Tp : 1: vi - | | 3
Se tors anaes Es SS een , ( . b eo . : cela
2 St aa yon : 7 ; . : : 8

weseeeanere aS AE SUS are ak SRG SESE SE ,

onan es = : L9 - . t : mot . .
a ep epee pe ee ee eee ie . a Le ct coy
Oe ee PERN EERE aS . C ST a oo
eRe ee Seever reco eras eSerceceeters, , ; . c Le , , :

EPPS nal po ek Se Pe er yak Sete a . nk 74 : ’ a
Rs a oe no >; SRR Se Seo css ore Chek 4 “ . : ‘ : . .
ee Soars tis 3 LAL CLR SEES S <— . , SS . . . . . eye . -
Se ae SSC ES mT AEE REL PRISON EEE EYEE a) . ran ; “gs ot ee
Se gsc or ig ree ey aig CH oe. ee a’ ep UAL ee
ere Sen ee — ee re Ea neg ait . a a Ac Nat Shel lik YO | r ’ aii i a ae ?
: : > . “te 4 f Acs. tf -

Ooo
Smo ©

bad

See = )= Marshal lows Ts
Se2tton SPS SPT nT ae CPTI GREASE SOON yf. t- v os . cae) os
SSC Sea ee ere ek A ae

f
=
fez)

we
ho sy

©

NS

1.09

wd LFF CS

«

t
bee >
rer = .

Ya Se aR ee Erte u eps ade PM a evade
Sys ame SS ge pe area eee ] oO ar: a sal id Ge it eed ee
See Se eg re ete epee pa igekiet en ee ee
‘ .
: =e es Se,

as
are
wm wo J!

yd Loe Pag a7 4t7
a. S ew) = We ereessinti. c= <, ia
= SFP Para pt AE FEAST ES ,

RSy)
ke:
-
—
vom
—_
Tr
x
rt
~¥
Q)
Ct)
7
@
a
2
oO

7 PepperoniSalami Mild
27 Maple Pecan Plait

Eaton A '

r
a

|
f

CO

ene: PER EAA AT A eo Dre ein eh EE Ute IY OI OR lk AY tee ceed a AD ANS cee OY a ie AB ee BOS me Me UT A mee Oey bah nee Re
Ptr ye ipod : -? . : . . ,
ISS . ; ~

7 OAL - 40.48
gee =CARD oo 40.48
Be KOSSTOMER COPY - PLEASE RETAIN RECETPP
cee Date: 08/01/24 | ee Time: 11:45:46
ties MID. «**95315 — TID; *x*«9714
TRNS NO: UK164474004043008241
Visa Debit a emEme GOTG
AQNON000031010 oO
Contactless. SALE
mount £40.48 tholder Devi
erified by Caranolder Vevice
| \UTH CODE 757602

ae EASE DEBIT ACCOUNT WITH TOTAL. SHOWN

4 1 | en er a

as

“)
",Groceries
